Händler-SKU;ASIN 1;Artikelbezeichnung;Artikelbeschreibung;Angebotsnummer;Preis;Menge;Erstellungsdatum;Produkt-ID-Typ;Anmerkung zum Artikel;Artikelzustand;Internationaler Versand;Expressversand;Produkt-ID;Anzahl Bestellungen;Versender;Standardpreis;Produktsteuerschlüssel;Nettopreis
PPW01;B00Q2UXDS8;4x50g Weißer Tee Probierpaket - Tee kaufen leicht gemacht;4x50g Weisser Tee. In diesem Weisser Tee (aromatisiert) Probierpaket sind 4 Tees mit jeweils 50g Tee aus den beliebtesten und aktuellsten weißen Teesorten enthalten. Lassen Sie sich überraschen von der leckeren Vielfalt und bestellen noch heute Ihr Probierpaket. Das Probierpaket wird in einer versiegelten Präsentbox geliefert. (Die Tasse auf dem Foto ist nicht im Lieferumfang enthalten).;1124OLLG0NI;11. Sep;0;24/11/2014 14:28:59 MET;3;.;11;;;612524229487;0;DEFAULT;;;
R0-WI72-3ABJ;B07SGBW8R5;Simply Chai Bio Spicy, 250g, 1er Pack;;1030VRA65ZZ;12. Sep;0;30/10/2019 09:51:32 MET;1;;11;;;B07SGBW8R5;0;DEFAULT;;;
RF01;B001WMJ4AW;Manuka-Honig (Teebaum), Neuseeland, dunkel, flüssig, kräuterartig kräftig, 500g;;1110PM8TDEI;29. Sep;0;10/11/2015 17:28:07 MET;1;;11;;;B001WMJ4AW;0;DEFAULT;;;
RF070;B004EXRF9I;Pampas BIO Honig, Argentinischer Steppen Honig, wiesenblüten, Disteln, mild, feincremig, 500g;;0522NCZH8LU;06. Aug;0;22/05/2013 10:05:47 MEST;1;;11;;;B004EXRF9I;0;DEFAULT;;;
RF6;B004EXPANG;Urwald Honig, Regenwald Guatemalas, lieblich aromatisch, 500g;;0509MOZKEXC;07. Mai;11;09/05/2012 12:26:23 MEST;1;;11;;;B004EXPANG;0;DEFAULT;;;
RI-3IEV-WBEN;B075MFPV6Q;Bio Creme Brulee - Grüner Tee (500g);;1203V7WTV7Z;21. Sep;0;03/12/2019 12:46:42 MET;1;;11;;;B075MFPV6Q;0;DEFAULT;;;
S8-HERK-1UVT;B00V3GRXAU;Monbana Bio Fairtrade Chocolate Powder 100x20g Portionsbeutel;;1203V7WE19D;47.46;0;03/12/2019 12:32:00 MET;1;;11;;;B00V3GRXAU;0;DEFAULT;;;
SA2015;B017J2QYUG;Becks Cocoa Trinkschokolade cocoadvent XL Adventskalender 590 g;Trinkschokoladenfreunde aufgepasst! Jetzt haben für euch oder eure Lieben auch einen Kakao Adventskalender: Der Kakao-Adventskalender ist befüllt mit 24 edlen Trinkschokoladen von Becks Cocoa (2x 12 verschiedene Sorten Kakao) in einzeln verschweißten Beuteln für je eine große Tasse. Maße 45cm x 45cm x 5cm - Der Kakao-Adventskalender eignet sich zum aufhängen oder zum aufstellen. Inhalt: 590 Gramm feinste Trinkschokolade mit folgenden Sorten: 2x Criollo - mit 100% reinem Kakao (100 % Kakao, schwach entölt) 2x Nude - mit Vanille aus Sansibar (50 % Kakao, schwach entölt, Zucker, Meersalz, Bourbonvanille) 2x Drachenherz - mit Bergamotte (50 % Kakao, Zucker, Meersalz, Ginseng, natürliches Bergamotteöl) 2x A Chockwork Orange - mit marokkanische Orange (50 % Kakao, schwach entölt, Zucker, Meersalz, Essenzen und Gewürze) 2x Dr. No - mit Lakritz (Bio Kakao, Bio Rohrzucker, Bio Lakrits (3,1%), Meersalz, enthält Süßholz, Frei von Emulgatoren, Kakao und Rohrzucker nach Fairtrade Standards gehandelt, Gesamtanteil 96% Kakao. 2x Dschindscha - mit Ingwer aus Ceylon (50 % Kakao, schwach entölt, Zucker, Meersalz, Ingwer, Kardamom) 2x Hot Winter - mit Spezereien (50 % Kakao, schwach entölt, Zucker, Meersalz, Gewürze (Zimt, Nelken, Kardamom, Piment, Muskat, Chilli, Koriander, Anis, Macis) 2x As I went out walking - mit Lavendel (50 % Kakao, schwach entölt, Zucker, Meersalz, Essenzen und Gewürze) 2x Amydala - mit Marzipan (50 % Kakao, Zucker, Meersalz, natürliches Mandelaroma) 2x Sinnerman - mit Zimt (Bio Kakao, Bio Rohrohrzucker, Bio Zimt (1,4%) Meersalz, Bio Kardamom) 2x Before Nine - mit Minze (50 % Kakao, schwach entölt, Zucker, Meersalz, Minze) 2x Chill Bill - mit Chilli (50 % Kakao, schwach entölt, Zucker, Meersalz, Essenzen und Gewürze);1124SKP26M6;44.9;0;24/11/2017 12:54:18 MET;1;;11;;;B017J2QYUG;0;DEFAULT;;;
SHNDAPR002;B06X8YXJ6Z;Honduras Aprolma - Speicherstadt Kaffee 250g in Bohnen;Dieser besondere Honduras Kaffee aus der Region Marcala besteht aus 100% Arabica-Bohnen und eignet sich speziell für Siebträgermaschinen und Vollautomaten. Die Anbauhöhe der Plantagen liegt bei 1.450m - 1.550m. HAUPTNOTE: Walnuss NEBENNOTE: grüner Apfel ABGANG: Zartbitterschokolade, Tabak SÄURE: 2/4 INTENSITÄT: 2/4 MUNDGEFÜHL: dicht LÄNDER: Honduras;0213S0E3SU0;10. Sep;0;13/02/2017 12:57:11 MET;4;;11;;;4251275300012;0;DEFAULT;;;
SHNDAPR013;B071DV6K6V;Honduras Aprolma - Speicherstadt Kaffee 500g gemahlen;Dieser besondere Honduras Kaffee aus der Region Marcala besteht aus 100% Arabica-Kaffee und ist bereits fertig gemahlen. Die Anbauhöhe der Plantagen liegt bei 1.450m - 1.550m. HAUPTNOTE: Walnuss NEBENNOTE: grüner Apfel ABGANG: Zartbitterschokolade, Tabak SÄURE: 2/4 INTENSITÄT: 2/4 MUNDGEFÜHL: dicht LÄNDER: Honduras;0503SHX7U3O;19. Sep;0;03/05/2017 09:36:49 MEST;4;;11;;;4251275300128;0;DEFAULT;;;
SQ-HU01-A5FS;B07GZP9QH6;Tee-Adventskalender himmlische Teegenüsse;Tee-Adventskalender - 24 himmlische Teegenüsse Verpackung mit stimmungsvollem Wintermotiv! Dieser exklusive Tee-Adventskalender enthält 24 lose Teespezialitäten in 24 verschiedenen köstlichen Geschmacksrichtungen. Maße 424x423x66mm, Inhalt gesamt 68,4g Tee. Eine Portion jeweils für einen großen Henkelbecher (ca. 0,3 L) ausreichend. enthält folgende Teesorten: Vanillekipferl, Das zauberhafte Dream-Team Biotee, Sweet Curcuma, Crème Brûlée, Gebrannte Mandel, Jul Glogg, Sinnliche Zeit, Weihnachtsfrüchtetee, Der magische Lord Grey, Agatha´s Bester Bratapfel, Wintertraum, Zimtstern, Glühweingewürz, ClariTea Fühl dich wach, Kaminfeuer, Der fröhliche Granatino Biotee, Heißer Zimtapfel, Der tollkühne Mr. Kurkuma, Irish Cream, Der furchtlose Fruchtschlucker, Lakramell, Gebrannte Mandel, Happy Chai, Weihnachtstee;0831UBZ6BOM;29.95;0;31/08/2018 11:20:26 MEST;4;;11;;;4003203209207;0;DEFAULT;;;
TWFlug2016;B01F1XGD06;Darjeeling Flugtee first flush Ernte 2019 Probierset 6x50g;Für Flugtee Einsteiger das ideale Tee Probierset. 6x50g schwarzer Darjeeling Tee aus der aktuellen Ernte 2019 ganz frisch eingeflogen und nur in geringen Mengen verfügbar. Im Probierset sind folgende Darjeeling Flugtee Plantagensorten enthalten: Darjeeling GIELLE DJ1, Darjeeling Hillton DJ5, Bio Darjeeling Steinthal EX1, Bio Darjeeling Victorias Peek DJ1, Bio Darjeeling SNOWVIEW DJ2, Bio Darjeeling Shree-Dwarika DJ2.. Was ist ein Darjeeling Flugtee ? Das frische, unvergleichlich zart-,süßlich und aromatische Aroma von einem frischen Darjeeling first flush (erste Pflückung) unmittelbar nach der Ernte und Verarbeitung zuhause genießen - Hiefür kaufen wir jedes Jahr für Sie die feinsten und frischen Darjeeling first flush Sorten aus den besten Plantagen und lassen diese per Flugzeug einfliegen da die regulären Ernten mehrere Monate benötigen bis Sie im Handel in Deutschland erhältlich sind. So haben Sie schon wenige Tage später das unglaublich blumig und spritzige Darjeeling Tee Flavour in Ihrer Tasse. Die Darjeeling Flugtee Periode dauert jedes Jahr nur wenige Wochen und die Verfügbarkeit ist daher stark begrenzt.;0502QFMW6JU;57.5;0;02/05/2016 11:34:37 MEST;3;.;11;;;737069840611;0;DEFAULT;;;
V10160;B00114V6BQ;Trendglas Jena Teekanne Miko im klassischen Design mit Glassieb, 2 L;;1120SZYGMRI;35;0;20/11/2017 18:15:12 MET;1;;11;;;B00114V6BQ;0;DEFAULT;;;
V10163100;B007VM8DC2;Birnengarten Früchte Tee 100g;;1120SZV1B40;04. Apr;0;20/11/2017 17:31:02 MET;1;;11;;;B007VM8DC2;0;DEFAULT;;;
V104151KG;B077MPF9X4;Buddhas kleines Geheimnis Weißer Tee (1000g);BUDDHAS KLEINES GEHEIMNIS Teemischung mit weißen Hibiskusknospen, aromatisiert Beschreibung mit Pfirsich-Jasmin-Geschmack Zutaten: Weißer Tee China Mao Feng, grüner Tee China -Guangxi, Jasmin Pearls(5%), Aroma, weiße Hibiskusknospen(3%);1120SZSB62U;42.5;0;20/11/2017 17:03:06 MET;3;;11;;;737069841175;0;DEFAULT;;;
V10778;B00BR1KJL6;Gourmesso Ethiopia Blend Forte - 10 Nespresso Compatible Coffee Capsules - Fair Trade | High Intensity;;0926SFIDZ50;Feb 85;0;26/09/2017 14:01:43 MEST;1;;11;;;B00BR1KJL6;0;DEFAULT;;;
V10915;B07HWPBN3X;"Florapharm, Tee-Advent-Kalender,""Weihnachtsmarkt""";;1005UCW5LX0;21. Sep;0;05/10/2018 11:26:38 MEST;1;;11;;;B07HWPBN3X;0;DEFAULT;;;
V11335;B01DT8K4VE;Becks Cocoa Trinkschokolade Bio Fairtrade Cacao Especial No7 Peru 250 g;;1217USH2I73;09. Sep;0;17/12/2018 10:40:46 MET;1;;11;;;B01DT8K4VE;0;DEFAULT;;;
V11521;B01M13BJ69;Tee Adventskalender 2018 BIO - 24 Teebeutel - mit BIO Tee;;1105UERPL28;26. Sep;0;05/11/2018 12:23:04 MET;1;;11;;;B01M13BJ69;0;DEFAULT;;;
V11522;B01M13A6W7;"Tee-Adventskalender 2018 ""Premium""";;0829U8J476G;16. Sep;0;29/08/2018 10:47:11 MEST;1;;11;;;B01M13A6W7;0;DEFAULT;;;
V11748;B00JRLQQJC;Gourmesso Soffio Mandorla - 10 Nespresso kompatible Kaffeekapseln;;0807SBDZAWC;02. Aug;0;07/08/2017 12:25:11 MEST;1;;11;;;B00JRLQQJC;0;DEFAULT;;;
V11752;B06X1FD632;MAOCI To-Go Thermosflasche Bambus-Design 350ml mit Edelstahl-Teesieb;;0807SBE3KKU;23. Sep;0;07/08/2017 12:29:07 MEST;1;;11;;;B06X1FD632;0;DEFAULT;;;
V11753;B06WLQGJFK;MAOCI To-Go Thermosflasche Bambus-Design 500ml mit Edelstahl-Teesieb;;0807SBE5T86;24. Sep;0;07/08/2017 12:30:06 MEST;1;;11;;;B06WLQGJFK;0;DEFAULT;;;
V11775;B0718W53QG;Waechtersbach 4er Geschenkset Becher - My Colour is Blue!;;0907SN2QPAI;24. Sep;0;07/09/2017 12:25:55 MEST;1;;11;;;B0718W53QG;0;DEFAULT;;;
V11776;B072NYPV2Z;Waechtersbach 4er Geschenkset Teller - My Colour is Blue!;;0907SN2RXO0;29. Sep;0;07/09/2017 12:27:05 MEST;1;;11;;;B072NYPV2Z;0;DEFAULT;;;
V11777;B072NYPV2Y;Waechtersbach 4er Geschenkset Müsli - My Colour is Blue!;;0907SN2TJK6;29. Sep;0;07/09/2017 12:27:52 MEST;1;;11;;;B072NYPV2Y;0;DEFAULT;;;
V11778100;B075MDWP2J;Bio Creme Brulee - Grüner Tee (100g);Grüner Bio Tee mit feinem Creme-Brulee Geschmack. Aus kontrolliert biologischem Anbau DE-001 ÖKO;0914SM04336;04. Sep;0;14/09/2017 13:38:15 MEST;3;;11;;;737069840918;0;DEFAULT;;;
V117781KG;B075MDD98D;Bio Creme Brulee - Grüner Tee (1000g);Grüner Bio Tee mit feinem Creme-Brulee Geschmack. Aus kontrolliert biologischem Anbau DE-001 ÖKO;0914SM043CC;42.5;1;14/09/2017 13:38:14 MEST;3;;11;;;737069840949;0;DEFAULT;;;
V11778250;B075MDC3WJ;Bio Creme Brulee - Grüner Tee (250g);Grüner Bio Tee mit feinem Creme-Brulee Geschmack. Aus kontrolliert biologischem Anbau DE-001 ÖKO;0914SM043KO;11. Mai;7;14/09/2017 13:38:14 MEST;3;;11;;;737069840925;0;DEFAULT;;;
V11778500;B075MFPV6Q;Bio Creme Brulee - Grüner Tee (500g);Grüner Bio Tee mit feinem Creme-Brulee Geschmack. Aus kontrolliert biologischem Anbau DE-001 ÖKO;0914SM043N6;21. Sep;3;14/09/2017 13:38:14 MEST;3;;11;;;737069840932;0;DEFAULT;;;
V11780100;B075R7JF7L;Holunder Zimt natürlich mit Moringa - Kräuter-Früchteteemischung (100g);"Kräuter- Früchteteemischung, aromatisiert mit Holunder-Zimt-Geschmack und Moringa. Was ist Moringa? Die Moringa oleifera, auch Meerettichbaum, Drumstickbaum oder Wunderbaum genannt, ist ein aus dem Himalaya stammender und inzwischen in über 80 Ländern verbreiteter und intensiv genutzter Baum. Moringa-Blätter werden in der lokalen traditionellen Medizin in Indien, Sri Lanka, Indonesien und Afrika sehr geschätzt. In seiner Heimat, dem Himalaya wird Moringa oleifera ""Baum des Lebens"" genannt. In vielen Studien wurden inzwischen seine vielfältigen Wirkungen untersucht und belegt. Die Anzahl an Vitaminen, Mineralien, Aminosäuren, Antioxidantien und wichtigen Spurenelementen, erstaunt nicht nur Fachleute.";0919S7E69MO;04. Sep;0;19/09/2017 11:19:26 MEST;3;;11;;;737069840994;0;DEFAULT;;;
V117801KG;B075R7JKCN;Holunder Zimt natürlich mit Moringa - Kräuter-Früchteteemischung (1000g);"Kräuter- Früchteteemischung, aromatisiert mit Holunder-Zimt-Geschmack und Moringa. Was ist Moringa? Die Moringa oleifera, auch Meerettichbaum, Drumstickbaum oder Wunderbaum genannt, ist ein aus dem Himalaya stammender und inzwischen in über 80 Ländern verbreiteter und intensiv genutzter Baum. Moringa-Blätter werden in der lokalen traditionellen Medizin in Indien, Sri Lanka, Indonesien und Afrika sehr geschätzt. In seiner Heimat, dem Himalaya wird Moringa oleifera ""Baum des Lebens"" genannt. In vielen Studien wurden inzwischen seine vielfältigen Wirkungen untersucht und belegt. Die Anzahl an Vitaminen, Mineralien, Aminosäuren, Antioxidantien und wichtigen Spurenelementen, erstaunt nicht nur Fachleute.";0919S7E69P6;42.5;0;19/09/2017 11:19:26 MEST;3;;11;;;737069841021;0;DEFAULT;;;
V11780250;B075R6YNYC;Holunder Zimt natürlich mit Moringa - Kräuter-Früchteteemischung (250g);"Kräuter- Früchteteemischung, aromatisiert mit Holunder-Zimt-Geschmack und Moringa. Was ist Moringa? Die Moringa oleifera, auch Meerettichbaum, Drumstickbaum oder Wunderbaum genannt, ist ein aus dem Himalaya stammender und inzwischen in über 80 Ländern verbreiteter und intensiv genutzter Baum. Moringa-Blätter werden in der lokalen traditionellen Medizin in Indien, Sri Lanka, Indonesien und Afrika sehr geschätzt. In seiner Heimat, dem Himalaya wird Moringa oleifera ""Baum des Lebens"" genannt. In vielen Studien wurden inzwischen seine vielfältigen Wirkungen untersucht und belegt. Die Anzahl an Vitaminen, Mineralien, Aminosäuren, Antioxidantien und wichtigen Spurenelementen, erstaunt nicht nur Fachleute.";0919S7E69CO;11. Mai;0;19/09/2017 11:19:25 MEST;3;;11;;;737069841007;0;DEFAULT;;;
V11780500;B075R79WZZ;Holunder Zimt natürlich mit Moringa - Kräuter-Früchteteemischung (500g);"Kräuter- Früchteteemischung, aromatisiert mit Holunder-Zimt-Geschmack und Moringa. Was ist Moringa? Die Moringa oleifera, auch Meerettichbaum, Drumstickbaum oder Wunderbaum genannt, ist ein aus dem Himalaya stammender und inzwischen in über 80 Ländern verbreiteter und intensiv genutzter Baum. Moringa-Blätter werden in der lokalen traditionellen Medizin in Indien, Sri Lanka, Indonesien und Afrika sehr geschätzt. In seiner Heimat, dem Himalaya wird Moringa oleifera ""Baum des Lebens"" genannt. In vielen Studien wurden inzwischen seine vielfältigen Wirkungen untersucht und belegt. Die Anzahl an Vitaminen, Mineralien, Aminosäuren, Antioxidantien und wichtigen Spurenelementen, erstaunt nicht nur Fachleute.";0919S7E69B0;21. Sep;0;19/09/2017 11:19:25 MEST;3;;11;;;737069841014;0;DEFAULT;;;
V11781;B00A48D5RI;bloomix Teeglas Tunis 400 ml, doppelwandige Thermo-Teegläser, 2er-Set;;0919S7SPTDU;23. Sep;0;19/09/2017 13:39:35 MEST;1;;11;;;B00A48D5RI;0;DEFAULT;;;
V11784;B00LWWN05C;bloomix Teeglas Tetouan 400 ml, doppelwandige Thermo-Teegläser, 2er-Set;;0921SJ67GCC;23. Sep;0;21/09/2017 11:15:01 MEST;1;;11;;;B00LWWN05C;0;DEFAULT;;;
V11787;B075XJBFLN;bloomix Teekanne Aronia 700 ml, doppelwandige Thermo-Teekanne;;0926SEPMWD0;54.9;0;26/09/2017 09:53:40 MEST;4;;11;;;9120036782082;0;DEFAULT;;;
V11791;B00A3NGVWA;bloomix Roma Espresso 80 ml, doppelwandige Thermo-Kaffeegläser im 2er-Set;;0926SFPQIFC;16. Sep;0;26/09/2017 14:51:16 MEST;1;;11;;;B00A3NGVWA;0;DEFAULT;;;
V11792;B00HT9VICY;bloomix Milano Latte Macchiato Grande 350 ml, doppelwandige Thermo-Kaffeegläser im 2er-Set;;0926SFSA8E6;21. Sep;0;26/09/2017 15:01:08 MEST;1;;11;;;B00HT9VICY;0;DEFAULT;;;
V11793;B07653Y7L7;Bio Keiko Matcha Cook & Mix 50g;Bio Matcha Blends for Cook & Mix. Die ideale Mischung aus mildem, voll beschattetem Matcha Pulver und aromatischem Halbschatten-Teepulver (Kabuse-Pulver) aus Japan zum Backen, Kochen und Mixen.;1004SJ5ES36;14.95;7;04/10/2017 10:11:32 MEST;4;;11;;;4031322106244;0;DEFAULT;;;
V11794;B07653BN91;Matcha Magic Mulberry von KEIKO 50g;Matcha Magic Mulberry. Echter Japan Matcha mit der angenehm leichten, natürlichen Süße aus Maulbeerblättern. Ideal für einen koffeinarmen Matcha oder einen Matcha Latte;1004SJMUWNO;17. Mai;0;04/10/2017 11:36:09 MEST;4;;11;;;4031322106299;0;DEFAULT;;;
V11795;B01F5YKCV2;DRIPSTER Cold Brew Dripper (600ml), Kaffeemaschine, Cold Drip Coffee Maker für kaltgebrühten Kaffee und Tee;;1004SJK8HF6;53.9;0;04/10/2017 11:30:17 MEST;1;;11;;;B01F5YKCV2;0;DEFAULT;;;
V11796;B01ALVRE88;Colourfly Thermo-Glas 6-er Set, doppelwandiges Tee-Glas, Latte Macchiato Glas, Thermobecher-Schmetterling, 250 ml, 2x blau/rot/grün;;1010SAN8YY0;59.9;0;10/10/2017 09:38:34 MEST;1;;11;;;B01ALVRE88;0;DEFAULT;;;
V11797;B01ALVRFVE;Creano doppelwandige Gläser Hummi, Latte Macchiato, Thermoglas mit Kolibri im 6-er Set, 250 ml, in den Farben blau, rot, grün, orange, lila, gelb Thermogläser;;1010SB5KBW0;59.9;0;10/10/2017 10:32:58 MEST;1;;11;;;B01ALVRFVE;0;DEFAULT;;;
V11798;B01ALXQOJG;Creano Thermo-Glas Hummi, doppelwandiges Tee-Glas, Latte Macchiato, Thermobecher Kolibri | 250 ml in exklusiver Geschenkbox, orange;;1010SB5MIDU;12. Sep;0;10/10/2017 10:34:15 MEST;1;;11;;;B01ALXQOJG;0;DEFAULT;;;
V11799;B01ALXQOVY;Creano Thermo-Glas Hummi, doppelwandiges Tee-Glas, Latte Macchiato, Thermobecher Kolibri | 250ml in exklusiver Geschenkbox, gelb;;1010SB5PD50;12. Sep;0;10/10/2017 10:35:53 MEST;1;;11;;;B01ALXQOVY;0;DEFAULT;;;
V11800;B01ALXQOY6;Creano Thermo-Glas Hummi, doppelwandiges Tee-Glas, Latte Macchiato, Thermobecher Kolibri | 250 ml in exklusiver Geschenkbox, lila;;1010SB78EJU;12. Sep;0;10/10/2017 10:45:25 MEST;1;;11;;;B01ALXQOY6;0;DEFAULT;;;
V11825100;B078RLSKBL;Schlechtwettertee mit Anis-Note aromatisiert - Kräutertee (100g);"Der wohlig warme Sommer verabschiedet sich meist rapide und wird abgelöst durch dunkle Wolken, die uns einen regnerischen und stürmischen Tag ankündigen. An solch einem ""Schlechtwetter-Tag"" sehnt man sich nach etwas, das einen aufwärmt. Unser ""Klassiker"", eine wunderbar erlesene Mischung aus verschiedenen Kräutern, lässt von den vergangenen Sommertagen träumen. Der milde, leicht süßliche Geschmack dieser Komposition wird Ihren Gaumen mit einer markanten Fenchel-Anis-Note verwöhnen und erfährt somit einen beispielhaften Hochgenuss. Zutaten: Himbeerblätter, Hagebuttenschalen, Anis, Apfelstücke, Fenchel, Brombeerblätter, Walderdbeerblätter, Pfefferminze, Ringelblumenblüten, Spitzwegerich, Holunderblüten, Melisse, Sonnenblumenblüten, Pfingstrosenblüten, Wollblumenblüten, Aroma.";0102UV66KYO;03. Jul;0;02/01/2018 10:40:14 MET;3;;11;;;737069841281;0;DEFAULT;;;
V118251KG;B00FGQJMW0;aromatisierte Kräutertee-Mischung - SCHLECHTWETTERTEE - Anis-Note - 1kg - Tee;"Der wohlig warme Sommer verabschiedet sich meist rapide und wird abgelöst durch dunkle Wolken, die uns einen regnerischen und stürmischen Tag ankündigen. An solch einem ""Schlechtwetter-Tag"" sehnt man sich nach etwas, das einen aufwärmt. Unser ""Klassiker"", eine wunderbar erlesene Mischung aus verschiedenen Kräutern, lässt von den vergangenen Sommertagen träumen. Der milde, leicht süßliche Geschmack dieser Komposition wird Ihren Gaumen mit einer markanten Fenchel-Anis-Note verwöhnen und erfährt somit einen beispielhaften Hochgenuss. Zutaten: Himbeerblätter, Hagebuttenschalen, Anis, Apfelstücke, Fenchel, Brombeerblätter, Walderdbeerblätter, Pfefferminze, Ringelblumenblüten, Spitzwegerich, Holunderblüten, Melisse, Sonnenblumenblüten, Pfingstrosenblüten, Wollblumenblüten, Aroma.";0102UV6815U;32.5;0;02/01/2018 10:40:14 MET;1;;11;;;B00FGQJMW0;0;DEFAULT;;;
V11825250;B078RKTP7T;Schlechtwettertee mit Anis-Note aromatisiert - Kräutertee (250g);"Der wohlig warme Sommer verabschiedet sich meist rapide und wird abgelöst durch dunkle Wolken, die uns einen regnerischen und stürmischen Tag ankündigen. An solch einem ""Schlechtwetter-Tag"" sehnt man sich nach etwas, das einen aufwärmt. Unser ""Klassiker"", eine wunderbar erlesene Mischung aus verschiedenen Kräutern, lässt von den vergangenen Sommertagen träumen. Der milde, leicht süßliche Geschmack dieser Komposition wird Ihren Gaumen mit einer markanten Fenchel-Anis-Note verwöhnen und erfährt somit einen beispielhaften Hochgenuss. Zutaten: Himbeerblätter, Hagebuttenschalen, Anis, Apfelstücke, Fenchel, Brombeerblätter, Walderdbeerblätter, Pfefferminze, Ringelblumenblüten, Spitzwegerich, Holunderblüten, Melisse, Sonnenblumenblüten, Pfingstrosenblüten, Wollblumenblüten, Aroma.";0102UV66N00;08. Sep;0;02/01/2018 10:40:14 MET;3;;11;;;737069841298;0;DEFAULT;;;
V11825500;B078RMG1L2;Schlechtwettertee mit Anis-Note aromatisiert - Kräutertee (500g);"Der wohlig warme Sommer verabschiedet sich meist rapide und wird abgelöst durch dunkle Wolken, die uns einen regnerischen und stürmischen Tag ankündigen. An solch einem ""Schlechtwetter-Tag"" sehnt man sich nach etwas, das einen aufwärmt. Unser ""Klassiker"", eine wunderbar erlesene Mischung aus verschiedenen Kräutern, lässt von den vergangenen Sommertagen träumen. Der milde, leicht süßliche Geschmack dieser Komposition wird Ihren Gaumen mit einer markanten Fenchel-Anis-Note verwöhnen und erfährt somit einen beispielhaften Hochgenuss. Zutaten: Himbeerblätter, Hagebuttenschalen, Anis, Apfelstücke, Fenchel, Brombeerblätter, Walderdbeerblätter, Pfefferminze, Ringelblumenblüten, Spitzwegerich, Holunderblüten, Melisse, Sonnenblumenblüten, Pfingstrosenblüten, Wollblumenblüten, Aroma.";0102UV65RC0;16. Sep;0;02/01/2018 10:40:14 MET;3;;11;;;737069841304;0;DEFAULT;;;
V119811KG;B07H6Y2KJC;Früchteteemischung Bitterlimonade aromatisiert 1 kg.;;0421XZO61K1;28. Sep;0;21/04/2020 12:07:02 MEST;1;;11;;;B07H6Y2KJC;0;DEFAULT;;;
V15007;B076SS89HD;Monbana Geschenk-Probierset Flavored Cocoa Powder;"Die hübsche Geschenkpackung enthält je eine Metalldose a 100g der aromatisierten Kakaosorten: Tiramisu, Gewürze, Spekulatius, Vanille, Haselnuss und Karamell. Zutaten: Caramel - Schokoladenpulver mit Karamellaroma: Zucker, Kakaopulver (33 %), Aromen (Gerste).; Speculoos - Schokoladenpulver mit GETREIDE und Zimt: Zucker, Kakaopulver (32 %), GETREIDE (5 %) (Reis, VOLLKORNWEIZEN, GERSTE), Zimt.; Vanille - Schokoladenpulver mit Vanillearoma: Zucker, Kakaopulver (33 %), Vanilleextrakt.; Pain d´épices - Schokoladenpulver mit Lebkuchenaroma: Zucker, Kakaopulver (33 %), Aromen.; Noisette - Schokoladenpulver mit HASELNUSSAROMA: Zucker, Kakaopulver (33 %), Aroma (SCHALENFRÜCHTE).; Tiramisu - Schokoladenpulver mit Tiramisu-Aroma: Zucker, Kakaopulver (32 %), Aroma. Hinweis: Die Sorte Caramel enthält Gluten (Gerste). Die Sorte Speculoos enthält Gluten (Weizen, Gerste). Die Sorte Noisette enthält Schalenfrüchte. Alle Sorten können Spuren von glutenhaltigem Getreide, Ei, Soja, Milch, Schalenfrüchten, Sellerie und Sulfiten enthalten.";1025SKBY5OC;29. Sep;0;25/10/2017 11:27:54 MEST;1;;11;;;B076SS89HD;0;DEFAULT;;;
V15020;B00RBLAVNW;Café Tasse Aromatisierte Trinkschokolade Vanilla 20 Sachets, 1er Pack (1 x 400 g);;1205S2TUMEC;19.95;0;05/12/2017 07:48:12 MET;1;;11;;;B00RBLAVNW;0;DEFAULT;;;
V15021;B00RBLAPAG;Café Tasse Aromatisierte Trinkschokolade Cinnamon 20 Sachets, 1er Pack (1 x 400 g);;1205S2W8HPU;19.95;0;05/12/2017 08:04:46 MET;1;;11;;;B00RBLAPAG;0;DEFAULT;;;
V15022;B00RBLAOW0;Café Tasse Aromatisierte Trinkschokolade Hazelnut 20 Sachets, 1er Pack (1 x 400 g);;1205S2X6UNU;19.95;0;05/12/2017 08:16:38 MET;1;;11;;;B00RBLAOW0;0;DEFAULT;;;
V15023;B00RBLAVVO;Café Tasse Aromatisierte Trinkschokolade Orange 20 Sachets, 1er Pack (1 x 400 g);;1205S2YPHSI;19.95;0;05/12/2017 08:29:03 MET;1;;11;;;B00RBLAVVO;0;DEFAULT;;;
V15024;B00RBLAOWK;Café Tasse Aromatisierte Trinkschokolade Caramel 20 Sachets, 1er Pack (1 x 400 g);;1205S30SMGU;19.95;0;05/12/2017 08:44:40 MET;1;;11;;;B00RBLAOWK;0;DEFAULT;;;
V15025;B00RBLAOUW;Café Tasse Trinkschokolade Intense 20 Sachets, 1er Pack (1 x 400 g);;1205S32LCV0;19.95;0;05/12/2017 08:58:40 MET;1;;11;;;B00RBLAOUW;0;DEFAULT;;;
V15026;B00RBLAW72;Café Tasse Trinkschokolade in 6 verschiedene Geschmacksrichtungen á 20 Sachets (Orange, Vanille, Haselnuss, Karamell, Zimt und Intense), 1er Pack (1 x 2.4 kg);;1205S37DRAO;69.99;0;05/12/2017 09:35:16 MET;1;;11;;;B00RBLAW72;0;DEFAULT;;;
